log,config,excluded_feature,pattern,run,attribute,attribute_kind,metric,value
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,random,7,org:resource,categorical,accuracy,0.9081851840019226
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,random,8,org:resource,categorical,accuracy,0.914377987384796
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,random,9,org:resource,categorical,accuracy,0.9030694365501404
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,random,0,org:role,categorical,accuracy,0.8449110984802246
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,random,1,org:role,categorical,accuracy,0.8198707103729248
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,random,2,org:role,categorical,accuracy,0.8535271286964417
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,random,3,org:role,categorical,accuracy,0.850296139717102
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,random,4,org:role,categorical,accuracy,0.8583737015724182
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,random,5,org:role,categorical,accuracy,0.8252557516098022
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,random,6,org:role,categorical,accuracy,0.8564889430999756
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,random,7,org:role,categorical,accuracy,0.858104407787323
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,random,8,org:role,categorical,accuracy,0.8387182950973511
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,random,9,org:role,categorical,accuracy,0.8476036190986633
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,0,Activity,categorical,accuracy,0.9676733016967772
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,1,Activity,categorical,accuracy,0.9759676456451416
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,2,Activity,categorical,accuracy,0.9829859733581544
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,3,Activity,categorical,accuracy,0.974266231060028
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,4,Activity,categorical,accuracy,0.9502339363098145
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,5,Activity,categorical,accuracy,0.953424036502838
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,6,Activity,categorical,accuracy,0.9566141963005066
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,7,Activity,categorical,accuracy,0.9719268083572388
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,8,Activity,categorical,accuracy,0.9502339363098145
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,9,Activity,categorical,accuracy,0.9719268083572388
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,0,case:Activity,categorical,accuracy,1.0
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,1,case:Activity,categorical,accuracy,1.0
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,2,case:Activity,categorical,accuracy,1.0
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,3,case:Activity,categorical,accuracy,1.0
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,4,case:Activity,categorical,accuracy,1.0
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,5,case:Activity,categorical,accuracy,1.0
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,6,case:Activity,categorical,accuracy,1.0
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,7,case:Activity,categorical,accuracy,1.0
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,8,case:Activity,categorical,accuracy,1.0
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,9,case:Activity,categorical,accuracy,1.0
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,0,case:OrganizationalEntity,categorical,accuracy,0.9487451910972596
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,1,case:OrganizationalEntity,categorical,accuracy,0.9468311071395874
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,2,case:OrganizationalEntity,categorical,accuracy,0.9361973404884338
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,3,case:OrganizationalEntity,categorical,accuracy,0.9413015842437744
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,4,case:OrganizationalEntity,categorical,accuracy,0.9245002269744872
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,5,case:OrganizationalEntity,categorical,accuracy,0.9317311644554138
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,6,case:OrganizationalEntity,categorical,accuracy,0.9427902698516846
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,7,case:OrganizationalEntity,categorical,accuracy,0.9372607469558716
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,8,case:OrganizationalEntity,categorical,accuracy,0.923224151134491
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,9,case:OrganizationalEntity,categorical,accuracy,0.9438536763191224
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,0,case:Project,categorical,accuracy,0.9342832565307616
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,1,case:Project,categorical,accuracy,0.9200339913368224
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,2,case:Project,categorical,accuracy,0.9132283926010132
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,3,case:Project,categorical,accuracy,0.9396001696586608
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,4,case:Project,categorical,accuracy,0.9359846711158752
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,5,case:Project,categorical,accuracy,0.9183326363563538
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,6,case:Project,categorical,accuracy,0.9306678175926208
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,7,case:Project,categorical,accuracy,0.8913228511810303
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,8,case:Project,categorical,accuracy,0.893449604511261
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,9,case:Project,categorical,accuracy,0.9257762432098388
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,0,case:RequestedAmount,numerical,mae,0.0811373516917228
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,1,case:RequestedAmount,numerical,mae,0.0710653290152549
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,2,case:RequestedAmount,numerical,mae,0.1109242960810661
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,3,case:RequestedAmount,numerical,mae,0.097786471247673
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,4,case:RequestedAmount,numerical,mae,0.0711794793605804
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,5,case:RequestedAmount,numerical,mae,0.1215235367417335
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,6,case:RequestedAmount,numerical,mae,0.0770416036248207
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,7,case:RequestedAmount,numerical,mae,0.0866653472185134
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,8,case:RequestedAmount,numerical,mae,0.0832231342792511
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,9,case:RequestedAmount,numerical,mae,0.0749643743038177
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,0,case:RfpNumber,categorical,accuracy,0.0399829857051372
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,1,case:RfpNumber,categorical,accuracy,0.0399829857051372
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,2,case:RfpNumber,categorical,accuracy,0.0399829857051372
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,3,case:RfpNumber,categorical,accuracy,0.0399829857051372
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,4,case:RfpNumber,categorical,accuracy,0.0399829857051372
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,5,case:RfpNumber,categorical,accuracy,0.0399829857051372
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,6,case:RfpNumber,categorical,accuracy,0.0399829857051372
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,7,case:RfpNumber,categorical,accuracy,0.0399829857051372
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,8,case:RfpNumber,categorical,accuracy,0.0399829857051372
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,9,case:RfpNumber,categorical,accuracy,0.0399829857051372
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,0,case:Task,categorical,accuracy,0.7526584267616272
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,1,case:Task,categorical,accuracy,0.7526584267616272
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,2,case:Task,categorical,accuracy,0.7526584267616272
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,3,case:Task,categorical,accuracy,0.7569119334220886
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,4,case:Task,categorical,accuracy,0.7552105188369751
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,5,case:Task,categorical,accuracy,0.7560612559318542
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,6,case:Task,categorical,accuracy,0.7526584267616272
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,7,case:Task,categorical,accuracy,0.7539345026016235
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,8,case:Task,categorical,accuracy,0.7526584267616272
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,9,case:Task,categorical,accuracy,0.7528710961341858
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,0,org:resource,categorical,accuracy,0.9978732466697692
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,1,org:resource,categorical,accuracy,0.9987239241600036
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,2,org:resource,categorical,accuracy,0.997447907924652
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,3,org:resource,categorical,accuracy,0.998085916042328
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,4,org:resource,categorical,accuracy,0.996597170829773
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,5,org:resource,categorical,accuracy,0.9991492629051208
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,6,org:resource,categorical,accuracy,0.997447907924652
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,7,org:resource,categorical,accuracy,0.9982985854148864
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,8,org:resource,categorical,accuracy,0.9987239241600036
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,9,org:resource,categorical,accuracy,0.9982985854148864
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,0,org:role,categorical,accuracy,0.9602296948432922
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,1,org:role,categorical,accuracy,0.9893662333488464
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,2,org:role,categorical,accuracy,0.9876648187637328
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,3,org:role,categorical,accuracy,0.989578902721405
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,4,org:role,categorical,accuracy,0.9870268106460572
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,5,org:role,categorical,accuracy,0.9844746589660645
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,6,org:role,categorical,accuracy,0.9914929866790771
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,7,org:role,categorical,accuracy,0.9755423069000244
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,8,org:role,categorical,accuracy,0.9744789600372314
BPI20_RequestForPayment_CZ,ablate::time:timestamp,time:timestamp,window,9,org:role,categorical,accuracy,0.9883028268814088
BPI20_RequestForPayment_CZ,baseline,,attr_level,0,Activity,categorical,accuracy,0.9135606288909912
BPI20_RequestForPayment_CZ,baseline,,attr_level,1,Activity,categorical,accuracy,0.9376156330108644
BPI20_RequestForPayment_CZ,baseline,,attr_level,2,Activity,categorical,accuracy,0.9122388958930968
BPI20_RequestForPayment_CZ,baseline,,attr_level,3,Activity,categorical,accuracy,0.9127675890922546
BPI20_RequestForPayment_CZ,baseline,,attr_level,4,Activity,categorical,accuracy,0.9196404814720154
BPI20_RequestForPayment_CZ,baseline,,attr_level,5,Activity,categorical,accuracy,0.9233412146568298
BPI20_RequestForPayment_CZ,baseline,,attr_level,6,Activity,categorical,accuracy,0.929421067237854
BPI20_RequestForPayment_CZ,baseline,,attr_level,7,Activity,categorical,accuracy,0.9159396886825562
BPI20_RequestForPayment_CZ,baseline,,attr_level,8,Activity,categorical,accuracy,0.9172613620758056
BPI20_RequestForPayment_CZ,baseline,,attr_level,9,Activity,categorical,accuracy,0.9127675890922546
BPI20_RequestForPayment_CZ,baseline,,attr_level,0,case:Activity,categorical,accuracy,0.9695072770118712
BPI20_RequestForPayment_CZ,baseline,,attr_level,1,case:Activity,categorical,accuracy,0.961884081363678
BPI20_RequestForPayment_CZ,baseline,,attr_level,2,case:Activity,categorical,accuracy,0.9823033213615416
BPI20_RequestForPayment_CZ,baseline,,attr_level,3,case:Activity,categorical,accuracy,0.9806697964668274
BPI20_RequestForPayment_CZ,baseline,,attr_level,4,case:Activity,categorical,accuracy,0.9714130759239196
BPI20_RequestForPayment_CZ,baseline,,attr_level,5,case:Activity,categorical,accuracy,0.9765859246253968
BPI20_RequestForPayment_CZ,baseline,,attr_level,6,case:Activity,categorical,accuracy,0.9735910892486572
BPI20_RequestForPayment_CZ,baseline,,attr_level,7,case:Activity,categorical,accuracy,0.9692350029945374
BPI20_RequestForPayment_CZ,baseline,,attr_level,8,case:Activity,categorical,accuracy,0.9471821784973145
BPI20_RequestForPayment_CZ,baseline,,attr_level,9,case:Activity,categorical,accuracy,0.9697794914245604
BPI20_RequestForPayment_CZ,baseline,,attr_level,0,case:OrganizationalEntity,categorical,accuracy,0.8441176414489746
BPI20_RequestForPayment_CZ,baseline,,attr_level,1,case:OrganizationalEntity,categorical,accuracy,0.8609625697135925
BPI20_RequestForPayment_CZ,baseline,,attr_level,2,case:OrganizationalEntity,categorical,accuracy,0.8417112231254578
BPI20_RequestForPayment_CZ,baseline,,attr_level,3,case:OrganizationalEntity,categorical,accuracy,0.8665775656700134
BPI20_RequestForPayment_CZ,baseline,,attr_level,4,case:OrganizationalEntity,categorical,accuracy,0.7668449282646179
BPI20_RequestForPayment_CZ,baseline,,attr_level,5,case:OrganizationalEntity,categorical,accuracy,0.8104278445243835
BPI20_RequestForPayment_CZ,baseline,,attr_level,6,case:OrganizationalEntity,categorical,accuracy,0.8334224820137024
BPI20_RequestForPayment_CZ,baseline,,attr_level,7,case:OrganizationalEntity,categorical,accuracy,0.812566876411438
BPI20_RequestForPayment_CZ,baseline,,attr_level,8,case:OrganizationalEntity,categorical,accuracy,0.8633689880371094
BPI20_RequestForPayment_CZ,baseline,,attr_level,9,case:OrganizationalEntity,categorical,accuracy,0.8299465179443359
BPI20_RequestForPayment_CZ,baseline,,attr_level,0,case:Project,categorical,accuracy,0.8287248611450195
BPI20_RequestForPayment_CZ,baseline,,attr_level,1,case:Project,categorical,accuracy,0.8182550668716431
BPI20_RequestForPayment_CZ,baseline,,attr_level,2,case:Project,categorical,accuracy,0.8383892774581909
BPI20_RequestForPayment_CZ,baseline,,attr_level,3,case:Project,categorical,accuracy,0.8198657631874084
BPI20_RequestForPayment_CZ,baseline,,attr_level,4,case:Project,categorical,accuracy,0.7664429545402527
BPI20_RequestForPayment_CZ,baseline,,attr_level,5,case:Project,categorical,accuracy,0.7903355956077576
BPI20_RequestForPayment_CZ,baseline,,attr_level,6,case:Project,categorical,accuracy,0.8214765191078186
BPI20_RequestForPayment_CZ,baseline,,attr_level,7,case:Project,categorical,accuracy,0.8002684712409973
BPI20_RequestForPayment_CZ,baseline,,attr_level,8,case:Project,categorical,accuracy,0.8405369520187378
BPI20_RequestForPayment_CZ,baseline,,attr_level,9,case:Project,categorical,accuracy,0.7948993444442749
BPI20_RequestForPayment_CZ,baseline,,attr_level,0,case:RequestedAmount,numerical,mae,0.2733516097068786
BPI20_RequestForPayment_CZ,baseline,,attr_level,1,case:RequestedAmount,numerical,mae,0.2569115757942199
BPI20_RequestForPayment_CZ,baseline,,attr_level,2,case:RequestedAmount,numerical,mae,0.3420242071151733
BPI20_RequestForPayment_CZ,baseline,,attr_level,3,case:RequestedAmount,numerical,mae,0.292812705039978
BPI20_RequestForPayment_CZ,baseline,,attr_level,4,case:RequestedAmount,numerical,mae,0.3184809982776642
